2023-10-04 12:20:41,842  [restartedMain] DEBUG o.s.c.a.ClassPathBeanDefinitionScanner - Identified candidate component class: file [C:\Users\Omkar\Desktop\OM\om\NimapTest\target\classes\com\nimap\app\exception\GlobalControllerExceptionHandler.class]
2023-10-04 12:20:41,855  [restartedMain] DEBUG o.s.c.a.ClassPathBeanDefinitionScanner - Identified candidate component class: file [C:\Users\Omkar\Desktop\OM\om\NimapTest\target\classes\com\nimap\app\service\CategoryPageService.class]
2023-10-04 12:20:41,857  [restartedMain] DEBUG o.s.c.a.ClassPathBeanDefinitionScanner - Identified candidate component class: file [C:\Users\Omkar\Desktop\OM\om\NimapTest\target\classes\com\nimap\app\service\CategoryService.class]
2023-10-04 12:20:41,858  [restartedMain] DEBUG o.s.c.a.ClassPathBeanDefinitionScanner - Identified candidate component class: file [C:\Users\Omkar\Desktop\OM\om\NimapTest\target\classes\com\nimap\app\service\ProductCategoryService.class]
2023-10-04 12:20:41,860  [restartedMain] DEBUG o.s.c.a.ClassPathBeanDefinitionScanner - Identified candidate component class: file [C:\Users\Omkar\Desktop\OM\om\NimapTest\target\classes\com\nimap\app\service\ProductPageService.class]
2023-10-04 12:20:41,862  [restartedMain] DEBUG o.s.c.a.ClassPathBeanDefinitionScanner - Identified candidate component class: file [C:\Users\Omkar\Desktop\OM\om\NimapTest\target\classes\com\nimap\app\service\ProductService.class]
2023-10-04 12:20:41,863  [restartedMain] DEBUG o.s.c.a.ClassPathBeanDefinitionScanner - Identified candidate component class: file [C:\Users\Omkar\Desktop\OM\om\NimapTest\target\classes\com\nimap\app\util\DaoUtility.class]
2023-10-04 12:20:42,935  [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-10-04 12:20:42,942  [restartedMain] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.AutoConfigurationPackages'
2023-10-04 12:20:42,952  [restartedMain] DEBUG o.s.b.a.AutoConfigurationPackages - @EnableAutoConfiguration was declared on a class in the package 'com.nimap.app'. Automatic @Repository and @Entity scanning is enabled.
2023-10-04 12:20:42,953  [restartedMain] DEBUG o.s.d.r.c.RepositoryConfigurationDelegate - Scanning for JPA repositories in packages com.nimap.app.
2023-10-04 12:20:42,966  [restartedMain] DEBUG o.s.d.r.c.RepositoryComponentProvider - Identified candidate component class: file [C:\Users\Omkar\Desktop\OM\om\NimapTest\target\classes\com\nimap\app\repo\CategoryPageRepo.class]
2023-10-04 12:20:42,966  [restartedMain] DEBUG o.s.d.r.c.RepositoryComponentProvider - Identified candidate component class: file [C:\Users\Omkar\Desktop\OM\om\NimapTest\target\classes\com\nimap\app\repo\CategoryRepo.class]
